Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase,Cluster
1072,1.113503885956892,Male,Hat,Accessories,0.8966861870995372,Pennsylvania,M,Beige,Summer,-1.6057798680227393,No,Cash,Express,Yes,Yes,1.429426895846064,Credit Card,Monthly,1,8,0,37,1,0,2,0,1,1,1,1,2,4,1,1,0,1,1,2,Young Adult,0,0.36909371038607036,0
1073,0.2585579192733485,Male,Shorts,Clothing,1.3611670118688552,Idaho,L,Gold,Fall,-0.3490265374929911,No,Bank Transfer,Express,Yes,Yes,0.5987053082739372,Debit Card,Fortnightly,1,18,1,11,0,6,0,0,0,1,1,1,3,3,1,1,0,1,1,2,Young Adult,0,0.8514183350891958,1
1074,-1.451334014093738,Male,Scarf,Accessories,1.530069129966789,California,XL,Purple,Spring,0.349169757245758,No,Cash,Store Pickup,Yes,Yes,0.5294785093095933,Credit Card,Monthly,1,15,0,4,3,17,1,0,1,5,1,1,2,4,1,1,0,1,1,2,,1,1.0003861581928748,1
1075,0.2585579192733485,Male,Jewelry,Accessories,0.4744308918547026,Tennessee,S,White,Fall,-1.6057798680227393,No,PayPal,Standard,Yes,Yes,1.3602000968817205,Bank Transfer,Fortnightly,1,12,0,41,2,23,0,0,4,4,1,1,0,3,1,1,0,1,1,2,Young Adult,0,0.20101299566995076,0
1076,0.8504435885158017,Male,Sunglasses,Accessories,-0.4123052281594498,Missouri,L,Indigo,Summer,1.6059230877755069,No,Debit Card,Next Day Air,Yes,Yes,0.4602517103452494,Debit Card,Bi-Weekly,1,22,0,24,0,9,2,0,3,3,1,1,3,1,0,1,0,1,1,2,Young Adult,0,-0.2823521624651738,1
1077,-0.72791819613074,Male,Coat,Outerwear,0.5166564213791861,North Dakota,L,Charcoal,Spring,-1.18686209117949,No,Bank Transfer,Standard,Yes,Yes,1.498653694810408,Venmo,Bi-Weekly,1,4,3,33,0,4,1,0,0,4,1,1,5,1,1,1,0,1,1,2,,1,0.20677392087277174,0
1078,0.9162086628760744,Male,Jacket,Outerwear,-1.3412668776980856,West Virginia,M,Pink,Winter,-0.06974801959749115,No,Cash,Standard,Yes,Yes,-1.4088718616920357,PayPal,Quarterly,1,10,3,47,1,16,3,0,1,4,1,1,4,5,0,0,0,1,1,2,Young Adult,0,3.019915543557774,0
1079,-0.4648578986896497,Male,Sweater,Clothing,-0.03227546243909867,Arizona,M,Silver,Fall,0.9077267930367576,No,Cash,Express,Yes,Yes,1.6371072927390955,Credit Card,Fortnightly,1,23,1,2,1,19,0,0,1,1,1,1,2,3,0,1,0,1,1,2,,1,-0.012238964462297238,1
1080,-1.7143943115348286,Male,Coat,Outerwear,-1.130139230075668,Oklahoma,S,Blue,Summer,0.9077267930367576,No,Bank Transfer,Free Shipping,Yes,Yes,1.567880493774752,Bank Transfer,Monthly,1,4,3,35,2,2,2,0,0,2,1,1,0,4,0,1,0,1,1,2,,1,-0.4401058510376305,0
1081,1.3765641833979823,Male,Scarf,Accessories,-0.03227546243909867,Pennsylvania,L,Blue,Fall,0.06989123935025808,No,Bank Transfer,Express,Yes,Yes,-0.2320162792981895,Cash,Every 3 Months,1,15,0,37,0,2,0,0,0,1,1,1,1,2,0,0,0,1,1,2,Young Adult,0,-0.042026232547747525,0
1082,1.1792689603171647,Male,Belt,Accessories,-1.2568158186491187,Idaho,XL,Brown,Spring,1.0473660519845072,No,Cash,Standard,Yes,Yes,1.3602000968817205,Credit Card,Annually,1,1,0,11,3,3,1,0,1,4,1,1,2,0,0,1,0,1,1,2,Young Adult,0,-0.5325039263872647,1
1083,0.653148365434984,Male,Hat,Accessories,1.065588305197471,South Carolina,XL,Cyan,Winter,-1.6057798680227393,No,PayPal,Next Day Air,Yes,Yes,0.32179811241656164,Venmo,Quarterly,1,8,0,39,3,5,3,0,4,3,1,1,5,5,1,1,0,1,1,2,Young Adult,0,0.8061657035122572,0
1084,-0.5963880474101949,Male,Backpack,Accessories,1.5722946594912726,Washington,L,Teal,Summer,-0.628305055388491,No,Credit Card,Store Pickup,Yes,Yes,1.2217464989530324,Cash,Weekly,1,0,0,46,0,20,2,0,2,5,1,1,1,6,1,1,0,1,1,2,,1,0.7076840945770343,0
1085,-0.6621531217704675,Male,T-shirt,Clothing,-1.003462641502218,Arkansas,S,Purple,Fall,0.4888090161935072,No,Credit Card,Next Day Air,Yes,Yes,1.567880493774752,Cash,Quarterly,1,24,1,3,2,17,0,0,2,3,1,1,1,5,0,1,0,1,1,2,,1,-0.39077466569604286,1
1086,-1.2540387910129207,Male,Jewelry,Accessories,1.065588305197471,Utah,M,Turquoise,Winter,-1.0472228322317403,No,PayPal,Store Pickup,Yes,Yes,-0.16278948033384558,Venmo,Fortnightly,1,12,0,43,1,21,3,0,4,5,1,1,5,3,1,0,0,1,1,2,,1,1.2727841805217455,0
1087,0.5873832910747114,Male,Sunglasses,Accessories,0.09440112613435153,Alaska,M,Olive,Winter,-1.0472228322317403,No,PayPal,Free Shipping,Yes,Yes,0.11411771552352994,PayPal,Bi-Weekly,1,22,0,1,1,13,3,0,4,2,1,1,4,1,1,1,0,1,1,2,Young Adult,0,0.08473173419560241,1
1088,0.061262696192530795,Male,Jeans,Clothing,0.4744308918547026,West Virginia,S,White,Winter,-0.488665796440741,No,PayPal,Next Day Air,Yes,Yes,-1.270418263763348,Bank Transfer,Monthly,1,11,1,47,2,23,3,0,4,3,1,1,0,4,1,0,0,1,1,2,Young Adult,0,-1.7544336142542971,0
1089,0.32432299363362105,Male,Pants,Clothing,-1.6368455843694698,Louisiana,M,Turquoise,Winter,-1.4661406090749896,No,Bank Transfer,Free Shipping,Yes,Yes,-1.6165522585850671,PayPal,Weekly,1,13,1,17,1,21,3,0,0,2,1,1,4,6,0,0,0,1,1,2,Young Adult,0,2.6548367337521164,1
1090,-0.267562675608832,Male,Backpack,Accessories,0.052175596609868126,Arizona,M,Silver,Spring,0.06989123935025808,No,Debit Card,Next Day Air,Yes,Yes,0.5294785093095933,PayPal,Bi-Weekly,1,0,0,2,1,19,1,0,3,3,1,1,4,1,1,1,0,1,1,2,,1,0.0341133244385501,1
1091,-0.39909282432937715,Male,Scarf,Accessories,-0.07450099196358217,Connecticut,M,Violet,Spring,0.6284482751412579,No,Bank Transfer,Store Pickup,Yes,Yes,0.11411771552352994,Cash,Fortnightly,1,15,0,6,1,22,1,0,0,5,1,1,1,3,0,1,0,1,1,2,,1,-0.06686994643880495,1
1092,-0.004502378167741707,Male,Sweater,Clothing,0.8544606575750537,North Carolina,L,Lavender,Spring,1.326644569880007,No,Cash,Store Pickup,Yes,Yes,-1.339645062727692,Credit Card,Fortnightly,1,23,1,32,0,10,1,0,1,5,1,1,2,3,1,0,0,1,1,2,,1,-2.515745851604243,0
1093,1.5738594064788,Male,Jewelry,Accessories,-0.4123052281594498,South Dakota,L,Magenta,Spring,0.4888090161935072,No,Credit Card,2-Day Shipping,Yes,Yes,-0.37046987722687724,Venmo,Quarterly,1,12,0,40,0,11,1,0,2,0,1,1,5,5,0,0,0,1,1,2,Young Adult,0,-0.6549412224203306,0
1094,1.0477388115966195,Male,Sneakers,Footwear,-0.4967562872084167,Delaware,S,Indigo,Winter,0.6284482751412579,No,PayPal,2-Day Shipping,Yes,Yes,1.429426895846064,Venmo,Every 3 Months,1,20,2,7,2,9,3,0,4,0,1,1,5,2,0,1,0,1,1,2,Young Adult,0,-0.2044746800398857,1
1095,-1.2540387910129207,Male,Jewelry,Accessories,-0.8345605234042843,Connecticut,M,Black,Winter,1.4662838288277562,No,Credit Card,Next Day Air,Yes,Yes,-0.02433588240515777,Cash,Quarterly,1,12,0,6,1,1,3,0,2,3,1,1,1,5,0,0,0,1,1,2,,1,-0.8553768744325667,1
1096,-1.6486292371745561,Male,Coat,Outerwear,-1.087913700551185,Tennessee,S,Peach,Summer,-1.0472228322317403,No,Debit Card,Free Shipping,Yes,Yes,0.32179811241656164,Bank Transfer,Quarterly,1,4,3,41,2,15,2,0,3,2,1,1,0,5,0,1,0,1,1,2,,1,-0.823055873912711,0
1097,0.8504435885158017,Male,Coat,Outerwear,-0.5812073462573836,New Hampshire,S,Beige,Fall,-1.6057798680227393,No,Credit Card,Standard,Yes,Yes,1.567880493774752,Credit Card,Annually,1,4,3,28,2,0,0,0,2,4,1,1,2,0,0,1,0,1,1,2,Young Adult,0,-0.22633738122408342,0
1098,0.9162086628760744,Male,Sunglasses,Accessories,-1.3834924072225692,Vermont,M,Black,Summer,-0.7679443143362402,No,Venmo,Store Pickup,Yes,Yes,1.498653694810408,Bank Transfer,Weekly,1,22,0,44,1,1,2,0,5,5,1,1,0,6,0,1,0,1,1,2,Young Adult,0,-0.5536951399451716,0
1099,0.32432299363362105,Male,Handbag,Accessories,1.614520189015756,Idaho,S,Turquoise,Spring,-0.20938727854524108,No,PayPal,Next Day Air,Yes,Yes,0.11411771552352994,Credit Card,Weekly,1,7,0,11,2,21,1,0,4,3,1,1,2,6,1,1,0,1,1,2,Young Adult,0,1.4491468599052695,1
1100,-1.6486292371745561,Male,Sweater,Clothing,0.5588819509036695,North Carolina,M,Peach,Fall,-1.6057798680227393,No,Cash,Next Day Air,Yes,Yes,1.3602000968817205,Bank Transfer,Fortnightly,1,23,1,32,1,15,0,0,1,3,1,1,0,3,1,1,0,1,1,2,,1,0.23679430894103445,0
1101,0.3900880679938937,Male,Pants,Clothing,-1.3412668776980856,Nevada,L,Gold,Spring,0.9077267930367576,No,Debit Card,Express,Yes,Yes,-1.6165522585850671,Credit Card,Weekly,1,13,1,27,0,6,1,0,3,1,1,1,2,6,0,0,0,1,1,2,Young Adult,0,2.175430969592382,0
1102,-0.9252134192115578,Male,Gloves,Accessories,0.6855585394771199,Delaware,XL,Silver,Fall,-1.0472228322317403,No,Cash,Free Shipping,Yes,Yes,0.9448393030956567,Cash,Fortnightly,1,6,0,7,3,19,0,0,1,2,1,1,1,3,1,1,0,1,1,2,,1,0.35250138064666664,1
1103,0.5216182167144389,Male,Sweater,Clothing,0.9811372461485041,Texas,M,Peach,Fall,-1.18686209117949,No,Credit Card,Express,Yes,Yes,-0.09356268136950167,Cash,Fortnightly,1,23,1,42,1,15,0,0,2,1,1,1,1,3,1,0,0,1,1,2,Young Adult,0,1.0824104722771861,0
1104,-0.5963880474101949,Male,Hoodie,Clothing,-1.552394525320503,Tennessee,S,Charcoal,Spring,0.7680875340890072,No,Debit Card,Free Shipping,Yes,Yes,-1.201191464799004,Debit Card,Bi-Weekly,1,9,1,41,2,4,1,0,3,2,1,1,3,1,0,0,0,1,1,2,,1,3.019915543557774,0
1105,-0.5963880474101949,Male,Hat,Accessories,-1.3412668776980856,Delaware,M,Beige,Fall,-0.9075835732839902,No,Bank Transfer,Express,Yes,Yes,-1.201191464799004,Bank Transfer,Quarterly,1,8,0,7,1,0,0,0,0,1,1,1,0,5,0,0,0,1,1,2,,1,3.019915543557774,1
1106,-0.72791819613074,Male,T-shirt,Clothing,0.9811372461485041,Massachusetts,S,Olive,Spring,-1.0472228322317403,No,Credit Card,Next Day Air,Yes,Yes,-1.339645062727692,Venmo,Every 3 Months,1,24,1,20,2,13,1,0,2,3,1,1,5,2,1,0,0,1,1,2,,1,-2.8887134064867124,1
1107,0.5216182167144389,Male,Skirt,Clothing,1.530069129966789,Minnesota,L,Violet,Winter,-0.20938727854524108,No,Credit Card,Store Pickup,Yes,Yes,-0.9242842689416285,Venmo,Fortnightly,1,19,1,22,0,22,3,0,2,5,1,1,5,3,1,0,0,1,1,2,Young Adult,0,3.019915543557774,1
1108,1.6396244808390725,Male,Sneakers,Footwear,0.09440112613435153,Texas,M,Peach,Fall,-1.32650135012724,No,Venmo,Store Pickup,Yes,Yes,0.04489091655918603,Bank Transfer,Weekly,1,20,2,42,1,15,0,0,5,5,1,1,0,6,1,1,0,1,1,2,Young Adult,0,0.09034543667506784,0
1109,-1.1225086422923753,Male,Shorts,Clothing,-1.4679434662715363,Nebraska,M,Teal,Fall,-1.32650135012724,No,Venmo,Standard,Yes,Yes,1.7063340917034395,Cash,Fortnightly,1,18,1,26,1,20,0,0,5,4,1,1,1,3,0,1,0,1,1,2,,1,-0.5424102924955482,0
1110,1.442329257758255,Male,Hoodie,Clothing,1.5722946594912726,Oklahoma,L,Violet,Winter,1.6059230877755069,No,Debit Card,Next Day Air,Yes,Yes,-1.6165522585850671,Venmo,Weekly,1,9,1,35,0,22,3,0,3,3,1,1,5,6,1,0,0,1,1,2,Young Adult,0,-2.5501401342678554,0
1111,-1.056743567932103,Male,Hoodie,Clothing,0.052175596609868126,Texas,L,Cyan,Fall,-1.0472228322317403,No,Debit Card,Standard,Yes,Yes,0.39102491138090556,Cash,Bi-Weekly,1,9,1,42,0,5,0,0,3,4,1,1,1,1,1,1,0,1,1,2,,1,0.037508743504868,0
1112,-1.451334014093738,Male,Shoes,Footwear,0.2633032442322854,New York,S,Olive,Summer,0.4888090161935072,No,Bank Transfer,Next Day Air,Yes,Yes,-1.4780986606563795,Credit Card,Bi-Weekly,1,17,2,31,2,13,2,0,0,3,1,1,2,1,1,0,0,1,1,2,,1,-0.5507299348439871,0
1113,1.6396244808390725,Male,Hoodie,Clothing,0.3055287737567688,Washington,XL,Pink,Spring,1.1870053109322565,No,Credit Card,Free Shipping,Yes,Yes,0.4602517103452494,PayPal,Quarterly,1,9,1,46,3,16,1,0,2,2,1,1,4,5,1,1,0,1,1,2,Young Adult,0,0.2092302111973094,0
1114,-1.056743567932103,Male,Sunglasses,Accessories,0.8544606575750537,Maryland,M,Purple,Summer,1.4662838288277562,No,Cash,Next Day Air,Yes,Yes,-0.9935110679059725,PayPal,Bi-Weekly,1,22,0,19,1,17,2,0,1,3,1,1,4,1,1,0,0,1,1,2,,1,3.019915543557774,1
1115,0.7189134397952566,Male,Skirt,Clothing,-1.4679434662715363,New Hampshire,L,Violet,Fall,-1.6057798680227393,No,Cash,Next Day Air,Yes,Yes,1.498653694810408,Bank Transfer,Every 3 Months,1,19,1,28,0,22,0,0,1,3,1,1,0,2,0,1,0,1,1,2,Young Adult,0,-0.5874937648704136,0
1116,-0.9252134192115578,Male,Hat,Accessories,-0.07450099196358217,New York,S,Peach,Fall,0.349169757245758,No,Bank Transfer,2-Day Shipping,Yes,Yes,0.806385705166969,Cash,Weekly,1,8,0,31,2,15,0,0,0,0,1,1,1,6,0,1,0,1,1,2,,1,-0.04124312529183564,0
1117,1.5080943321185274,Male,Backpack,Accessories,1.530069129966789,Hawaii,M,Charcoal,Winter,0.6284482751412579,No,Venmo,Express,Yes,Yes,0.9448393030956567,PayPal,Fortnightly,1,0,0,10,1,4,3,0,5,1,1,1,4,3,1,1,0,1,1,2,Young Adult,0,0.7867329334260852,1
1118,-1.2540387910129207,Male,Sunglasses,Accessories,0.7277840690016033,California,L,Lavender,Spring,1.0473660519845072,No,PayPal,Store Pickup,Yes,Yes,-0.09356268136950167,Credit Card,Monthly,1,22,0,4,0,10,1,0,4,5,1,1,2,4,1,0,0,1,1,2,,1,0.8029061183195596,1
1119,0.32432299363362105,Male,Belt,Accessories,0.2210777147078019,Indiana,M,Purple,Summer,1.6059230877755069,No,Debit Card,Standard,Yes,Yes,-0.9935110679059725,PayPal,Every 3 Months,1,1,0,13,1,17,2,0,3,4,1,1,4,2,1,0,0,1,1,2,Young Adult,0,3.019915543557774,1
1120,-0.6621531217704675,Male,Jewelry,Accessories,-1.003462641502218,Louisiana,M,Indigo,Spring,-0.9075835732839902,No,Venmo,Standard,Yes,Yes,0.737158906202625,Credit Card,Weekly,1,12,0,17,1,9,1,0,5,4,1,1,2,6,0,1,0,1,1,2,,1,-0.5776458549182216,1
1121,-1.451334014093738,Male,Sneakers,Footwear,1.0233627756729875,Pennsylvania,M,Magenta,Winter,0.349169757245758,No,Venmo,Next Day Air,Yes,Yes,1.0140661020600008,Debit Card,Monthly,1,20,2,37,1,11,3,0,5,3,1,1,3,4,1,1,0,1,1,2,,1,0.5081078394727386,0
1122,1.2450340346774371,Male,T-shirt,Clothing,-0.07450099196358217,Florida,XL,Peach,Fall,-0.7679443143362402,No,Cash,Express,Yes,Yes,-0.02433588240515777,Cash,Quarterly,1,24,1,8,3,15,0,0,1,1,1,1,1,5,0,0,0,1,1,2,Young Adult,0,-0.0763592619837637,1
1123,1.7053895551993452,Male,Handbag,Accessories,0.09440112613435153,North Carolina,S,Charcoal,Spring,0.7680875340890072,No,PayPal,2-Day Shipping,Yes,Yes,-0.9242842689416285,Credit Card,Annually,1,7,0,32,2,4,1,0,4,0,1,1,2,0,1,0,0,1,1,2,Young Adult,0,1.2467835258907416,0
1124,-0.5306229730499223,Male,Hat,Accessories,0.3055287737567688,Massachusetts,S,Purple,Fall,-1.745419126970489,No,Debit Card,Store Pickup,Yes,Yes,0.8756125041313129,Cash,Monthly,1,8,0,20,2,17,0,0,3,5,1,1,1,4,1,1,0,1,1,2,,1,0.1628954664589816,1
1125,-0.1360325268882868,Male,Sweater,Clothing,-1.6790711138939531,Iowa,M,Orange,Spring,1.6059230877755069,No,Debit Card,Express,Yes,Yes,1.0140661020600008,Cash,Quarterly,1,23,1,14,1,14,1,0,3,1,1,1,1,5,0,1,0,1,1,2,,1,-0.8336722971389009,1
1126,-1.1225086422923753,Male,Sandals,Footwear,1.2767159528198881,North Dakota,M,Lavender,Summer,-1.4661406090749896,No,Debit Card,2-Day Shipping,Yes,Yes,-1.0627378668703162,Bank Transfer,Weekly,1,14,2,33,1,10,2,0,3,0,1,1,0,6,1,0,0,1,1,2,,1,-3.089088900884732,0
1127,-1.3855689397334658,Male,Scarf,Accessories,-0.07450099196358217,Iowa,L,Beige,Winter,-0.488665796440741,No,Venmo,Standard,Yes,Yes,1.498653694810408,Venmo,Fortnightly,1,15,0,14,0,0,3,0,5,4,1,1,5,3,0,1,0,1,1,2,,1,-0.029816453603921742,1
1128,0.3900880679938937,Male,Shirt,Clothing,-0.2856286395859995,Delaware,XL,Maroon,Spring,1.4662838288277562,No,Venmo,Store Pickup,Yes,Yes,-0.2320162792981895,Debit Card,Monthly,1,16,1,7,3,12,1,0,5,5,1,1,3,4,0,0,0,1,1,2,Young Adult,0,-0.37192017472060734,1
1129,0.7846785141555291,Male,Gloves,Accessories,-1.2568158186491187,New York,L,Charcoal,Winter,1.326644569880007,No,PayPal,Next Day Air,Yes,Yes,0.6679321072382811,Debit Card,Monthly,1,6,0,31,0,4,3,0,4,3,1,1,3,4,0,1,0,1,1,2,Young Adult,0,-0.7535173723168636,0
1130,-0.4648578986896497,Male,Hoodie,Clothing,0.2210777147078019,New Hampshire,XL,White,Winter,1.326644569880007,No,Credit Card,Express,Yes,Yes,1.429426895846064,Venmo,Fortnightly,1,9,1,28,3,23,3,0,2,1,1,1,5,3,1,1,0,1,1,2,,1,0.09099994533106134,0
1131,1.5080943321185274,Male,Jewelry,Accessories,-0.7923349938798009,Kentucky,M,Lavender,Summer,0.209530498298008,No,Cash,Standard,Yes,Yes,0.32179811241656164,PayPal,Bi-Weekly,1,12,0,16,1,10,2,0,1,4,1,1,4,1,0,1,0,1,1,2,Young Adult,0,-0.5994372260308527,1
1132,1.5080943321185274,Male,Shirt,Clothing,0.5588819509036695,Illinois,M,Black,Spring,-0.06974801959749115,No,Credit Card,Express,Yes,Yes,-0.37046987722687724,Bank Transfer,Monthly,1,16,1,12,1,1,1,0,2,1,1,1,0,4,1,0,0,1,1,2,Young Adult,0,0.8877763441116318,1
1133,0.3900880679938937,Male,Hoodie,Clothing,1.614520189015756,North Carolina,S,Teal,Spring,0.7680875340890072,No,PayPal,Store Pickup,Yes,Yes,-0.02433588240515777,Cash,Fortnightly,1,9,1,32,2,20,1,0,4,5,1,1,1,3,1,0,0,1,1,2,Young Adult,0,1.6547909879024651,0
1134,-0.5306229730499223,Male,Shoes,Footwear,-1.003462641502218,Connecticut,XL,Magenta,Winter,0.4888090161935072,No,PayPal,2-Day Shipping,Yes,Yes,0.2525713134522177,Cash,Weekly,1,17,2,6,3,11,3,0,4,0,1,1,1,6,0,1,0,1,1,2,,1,-0.8011221642435432,1
1135,1.1792689603171647,Male,T-shirt,Clothing,0.8966861870995372,Wisconsin,M,Brown,Summer,1.1870053109322565,No,Bank Transfer,Express,Yes,Yes,-1.6165522585850671,Venmo,Every 3 Months,1,24,1,48,1,3,2,0,0,1,1,1,5,2,1,0,0,1,1,2,Young Adult,0,-1.4543555304741769,0
1136,1.3765641833979823,Male,Skirt,Clothing,1.2767159528198881,Massachusetts,L,Peach,Winter,-0.20938727854524108,No,PayPal,2-Day Shipping,Yes,Yes,0.4602517103452494,Bank Transfer,Quarterly,1,19,1,20,0,15,3,0,4,0,1,1,0,5,1,1,0,1,1,2,Young Adult,0,0.8743122461524337,1
1137,-1.3855689397334658,Male,Handbag,Accessories,0.9811372461485041,Illinois,S,Cyan,Summer,1.4662838288277562,No,Debit Card,Free Shipping,Yes,Yes,0.806385705166969,Cash,Monthly,1,7,0,12,2,5,2,0,3,2,1,1,1,4,1,1,0,1,1,2,,1,0.5431493635839058,1
1138,0.1270277705528034,Male,Shirt,Clothing,1.318941482344372,New Mexico,XL,Pink,Winter,-1.32650135012724,No,Credit Card,2-Day Shipping,Yes,Yes,-0.647377073084253,Bank Transfer,Every 3 Months,1,16,1,30,3,16,3,0,2,0,1,1,0,2,1,0,0,1,1,2,Young Adult,0,3.019915543557774,0
1139,-1.7143943115348286,Male,Pants,Clothing,-1.003462641502218,Iowa,M,Purple,Summer,1.326644569880007,No,Venmo,Express,Yes,Yes,0.4602517103452494,Venmo,Fortnightly,1,13,1,14,1,17,2,0,5,1,1,1,5,3,0,1,0,1,1,2,,1,-0.6871847054813365,1
1140,0.9162086628760744,Male,Coat,Outerwear,-0.2856286395859995,Alabama,L,Purple,Spring,0.209530498298008,No,PayPal,Standard,Yes,Yes,1.1525196999886884,Debit Card,Bi-Weekly,1,4,3,0,0,17,1,0,4,4,1,1,3,1,0,1,0,1,1,2,Young Adult,0,-0.1326950176518712,1
1141,-0.8594483448512852,Male,Jeans,Clothing,-0.8767860529287678,Maryland,M,White,Winter,-1.6057798680227393,No,Cash,Store Pickup,Yes,Yes,-1.339645062727692,Credit Card,Every 3 Months,1,11,1,19,1,23,3,0,1,5,1,1,2,2,0,0,0,1,1,2,,1,2.5814773984561787,1
1142,-0.33332774996910464,Male,Gloves,Accessories,-1.130139230075668,Ohio,S,Silver,Winter,1.326644569880007,No,Debit Card,Next Day Air,Yes,Yes,-0.16278948033384558,PayPal,Fortnightly,1,6,0,34,2,19,3,0,3,3,1,1,4,3,0,0,0,1,1,2,,1,-1.3498865620158735,0
1143,1.6396244808390725,Male,T-shirt,Clothing,0.6855585394771199,Ohio,L,Green,Spring,-0.3490265374929911,No,Cash,Store Pickup,Yes,Yes,0.11411771552352994,Venmo,Bi-Weekly,1,24,1,34,0,8,1,0,1,5,1,1,5,1,1,1,0,1,1,2,Young Adult,0,0.6153376164160285,0
1144,1.5738594064788,Male,Boots,Footwear,-1.552394525320503,Nevada,L,Teal,Winter,0.9077267930367576,No,Cash,Standard,Yes,Yes,1.2217464989530324,PayPal,Quarterly,1,3,2,27,0,20,3,0,1,4,1,1,4,5,0,1,0,1,1,2,Young Adult,0,-0.6987271167309357,0
1145,-0.20179760124855942,Male,Jeans,Clothing,-0.243403110061516,South Carolina,S,Indigo,Fall,0.9077267930367576,No,PayPal,2-Day Shipping,Yes,Yes,-0.02433588240515777,Bank Transfer,Fortnightly,1,11,1,39,2,9,0,0,4,0,1,1,0,3,0,0,0,1,1,2,,1,-0.24947428697238658,0
1146,-0.8594483448512852,Male,Sneakers,Footwear,1.2344904232954048,Nevada,L,Pink,Summer,-1.0472228322317403,No,Venmo,Express,Yes,Yes,0.32179811241656164,Cash,Every 3 Months,1,20,2,27,0,16,2,0,5,1,1,1,1,2,1,1,0,1,1,2,,1,0.9339477880161763,0
1147,0.2585579192733485,Male,Sneakers,Footwear,-0.9190115824532511,Wisconsin,M,Indigo,Summer,0.6284482751412579,No,Debit Card,Standard,Yes,Yes,-1.270418263763348,Bank Transfer,Every 3 Months,1,20,2,48,1,9,2,0,3,4,1,1,0,2,0,0,0,1,1,2,Young Adult,0,3.019915543557774,0
1148,0.9819737372363471,Male,Hat,Accessories,-1.003462641502218,Tennessee,XL,Red,Winter,0.7680875340890072,No,PayPal,Next Day Air,Yes,Yes,-0.578150274119909,Debit Card,Annually,1,8,0,41,3,18,3,0,4,3,1,1,3,0,0,0,0,1,1,2,Young Adult,0,-2.3787206200234636,0
1149,-0.6621531217704675,Male,Pants,Clothing,0.2633032442322854,Florida,M,Violet,Spring,-1.6057798680227393,No,Bank Transfer,Store Pickup,Yes,Yes,-1.0627378668703162,PayPal,Fortnightly,1,13,1,8,1,22,1,0,0,5,1,1,4,3,1,0,0,1,1,2,,1,-3.089088900884732,1
1150,-1.517099088454011,Male,Jewelry,Accessories,-0.7501094643553174,Georgia,L,Cyan,Spring,-0.628305055388491,No,Cash,Store Pickup,Yes,Yes,1.0140661020600008,Venmo,Annually,1,12,0,9,0,5,1,0,1,5,1,1,5,0,0,1,0,1,1,2,,1,-0.3724353751786499,1
1151,-0.9909784935718302,Male,Jewelry,Accessories,-1.003462641502218,Kentucky,S,Red,Winter,-1.4661406090749896,No,Debit Card,Next Day Air,Yes,Yes,1.7063340917034395,Venmo,Bi-Weekly,1,12,0,16,2,18,3,0,3,3,1,1,5,1,0,1,0,1,1,2,,1,-0.3707829881678103,1
1152,-0.20179760124855942,Male,Blouse,Clothing,1.1078138347219546,Ohio,M,Gray,Spring,0.6284482751412579,No,Bank Transfer,Express,Yes,Yes,-0.09356268136950167,Credit Card,Weekly,1,2,1,34,1,7,1,0,0,1,1,1,2,6,1,0,0,1,1,2,,1,1.2221626492559996,0
1153,1.1792689603171647,Male,Handbag,Accessories,-0.4545307576839332,Connecticut,M,Gold,Fall,0.349169757245758,No,Cash,Standard,Yes,Yes,-1.201191464799004,PayPal,Every 3 Months,1,7,0,6,1,6,0,0,1,4,1,1,4,2,0,0,0,1,1,2,Young Adult,0,2.2591950316481975,1
1154,-1.1225086422923753,Male,Shirt,Clothing,-0.7923349938798009,Idaho,M,Pink,Summer,0.349169757245758,No,PayPal,Free Shipping,Yes,Yes,-1.339645062727692,Bank Transfer,Quarterly,1,16,1,11,1,16,2,0,4,2,1,1,0,5,0,0,0,1,1,2,,1,2.3328323618678657,1
1155,0.32432299363362105,Male,Dress,Clothing,0.9389117166240205,Georgia,L,Cyan,Spring,-1.18686209117949,No,Venmo,2-Day Shipping,Yes,Yes,1.2909732979173765,Credit Card,Bi-Weekly,1,5,1,9,0,5,1,0,5,0,1,1,2,1,1,1,0,1,1,2,Young Adult,0,0.40983092970902113,1
1156,1.5080943321185274,Male,T-shirt,Clothing,-0.2856286395859995,Tennessee,S,Red,Fall,-1.6057798680227393,No,Debit Card,Express,Yes,Yes,1.498653694810408,PayPal,Quarterly,1,24,1,41,2,18,0,0,3,1,1,1,4,5,0,1,0,1,1,2,Young Adult,0,-0.11431301591702658,0
