Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase
1034,-1.6486292371745563,Male,Pants,Clothing,-0.32785416911048304,Montana,S,Silver,Spring,1.1870053109322567,Yes,Credit Card,Free Shipping,Yes,Yes,1.0832929010243446,Bank Transfer,Quarterly,1,13,1,25,2,19,1,1,2,2,1,1,0,5,0,1,1,1,1,3,,1,-0.15737305539191287
1035,1.5738594064787998,Male,Socks,Clothing,-1.2990413481736023,Maryland,M,Olive,Fall,0.6284482751412582,Yes,Venmo,Next Day Air,Yes,Yes,1.2909732979173763,Bank Transfer,Weekly,1,21,1,19,1,13,0,1,5,3,1,1,0,6,0,1,1,1,1,3,Young Adult,0,-0.5670259663674404
1036,1.1135038859568918,Male,Blouse,Clothing,1.2344904232954046,Georgia,M,Brown,Fall,-1.3265013501272394,Yes,Venmo,Express,Yes,Yes,0.46025171034524953,Venmo,Annually,1,2,1,9,1,3,0,1,5,1,1,1,5,0,1,1,1,1,1,3,Young Adult,0,0.8453956359369935
1037,1.5738594064787998,Male,Handbag,Accessories,-0.5389818167329002,Hawaii,M,Yellow,Fall,-0.06974801959749076,Yes,Credit Card,2-Day Shipping,Yes,Yes,-0.8550574699772845,Bank Transfer,Monthly,1,7,0,10,1,24,0,1,2,0,1,1,0,4,0,0,1,1,1,3,Young Adult,0,-3.0890889008847315
1038,0.5216182167144386,Male,Jewelry,Accessories,-1.4679434662715363,Rhode Island,XL,Brown,Spring,-0.4886657964407405,Yes,Bank Transfer,Standard,Yes,Yes,1.567880493774752,Debit Card,Quarterly,1,12,0,38,3,3,1,1,0,4,1,1,3,5,0,1,1,1,1,3,Young Adult,0,-0.5716556786151983
1039,-0.20179760124855964,Male,Pants,Clothing,0.6011074804281529,Nebraska,XL,Cyan,Fall,-1.0472228322317396,Yes,Bank Transfer,Express,Yes,Yes,-1.5473254596207235,Bank Transfer,Weekly,1,13,1,26,3,5,0,1,0,1,1,1,0,6,1,0,1,1,1,3,,1,-1.098263327353159
1040,-0.9909784935718305,Male,Belt,Accessories,-0.5812073462573837,Michigan,M,Magenta,Fall,1.4662838288277564,Yes,PayPal,Standard,Yes,Yes,0.9448393030956568,Venmo,Monthly,1,1,0,21,1,11,0,1,4,4,1,1,5,4,0,1,1,1,1,3,,1,-0.29884594852246105
1041,1.5738594064787998,Male,Jeans,Clothing,-1.5946200548449865,North Carolina,S,Magenta,Fall,0.3491697572457584,Yes,Venmo,Next Day Air,Yes,Yes,-1.2704182637633479,Cash,Fortnightly,1,11,1,32,2,11,0,1,5,3,1,1,1,3,0,0,1,1,1,3,Young Adult,0,3.019915543557773
1042,-0.5306229730499226,Male,Shirt,Clothing,-1.4679434662715363,Minnesota,M,Orange,Summer,1.605923087775507,Yes,Venmo,Next Day Air,Yes,Yes,-0.9935110679059723,Cash,Fortnightly,1,16,1,22,1,14,2,1,5,3,1,1,1,3,0,0,1,1,1,3,,1,-3.0890889008847315
1043,0.7189134397952563,Male,Belt,Accessories,0.8544606575750536,Maryland,M,Maroon,Spring,1.605923087775507,Yes,Venmo,Next Day Air,Yes,Yes,1.498653694810408,Credit Card,Weekly,1,1,0,19,1,12,1,1,5,3,1,1,2,6,1,1,1,1,1,3,Young Adult,0,0.3419684205737394
1044,-1.0567435679321031,Male,Jeans,Clothing,0.6855585394771198,Hawaii,M,Green,Spring,-0.6283050553884905,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,0.18334451448787395,Debit Card,Fortnightly,1,11,1,10,1,8,1,1,0,0,1,1,3,3,1,1,1,1,1,3,,1,0.5793397705264343
1045,-0.3333277499691048,Male,Jeans,Clothing,-1.256815818649119,Oregon,L,Teal,Summer,0.9077267930367581,Yes,Credit Card,Next Day Air,Yes,Yes,-0.5781502741199089,Bank Transfer,Every 3 Months,1,11,1,36,0,20,2,1,2,3,1,1,0,2,0,0,1,1,1,3,,1,-2.979297464344835
1046,0.6531483654349838,Male,Sweater,Clothing,0.8122351280505701,New Mexico,L,Black,Fall,-0.3490265374929906,Yes,Cash,2-Day Shipping,Yes,Yes,-0.9935110679059723,PayPal,Bi-Weekly,1,23,1,30,0,1,0,1,1,0,1,1,4,1,1,0,1,1,1,3,Young Adult,0,3.019915543557773
1047,-0.26756267560883223,Male,Sneakers,Footwear,-1.5946200548449865,Illinois,M,Magenta,Winter,0.6284482751412582,Yes,Credit Card,Standard,Yes,Yes,-0.9242842689416284,Venmo,Annually,1,20,2,12,1,11,3,1,2,4,1,1,5,0,0,0,1,1,1,3,,1,-3.0890889008847315
1048,-0.8594483448512854,Male,Socks,Clothing,-1.0034626415022183,Utah,S,Olive,Fall,0.6284482751412582,Yes,Debit Card,Standard,Yes,Yes,-1.2704182637633479,Credit Card,Fortnightly,1,21,1,43,2,13,0,1,3,4,1,1,2,3,0,0,1,1,1,3,,1,3.019915543557773
1049,-0.925213419211558,Male,Socks,Clothing,0.7277840690016032,Maine,L,Yellow,Fall,-1.4661406090749887,Yes,Cash,Standard,Yes,Yes,-0.4396966761912211,Venmo,Fortnightly,1,21,1,18,0,24,0,1,1,4,1,1,5,3,1,0,1,1,1,3,,1,1.298910854310731
1050,0.061262696192530657,Male,Sunglasses,Accessories,-1.1301392300756685,Virginia,S,Purple,Fall,-1.3265013501272394,Yes,Credit Card,Store Pickup,Yes,Yes,-0.09356268136950165,Cash,Quarterly,1,22,0,45,2,17,0,1,2,5,1,1,1,5,0,0,1,1,1,3,Young Adult,0,-1.2467924773697014
1051,0.25855791927334837,Male,Sneakers,Footwear,0.17885218518331839,Florida,M,Beige,Winter,0.06989123935025852,Yes,Credit Card,Next Day Air,Yes,Yes,-0.4396966761912211,Venmo,Monthly,1,20,2,8,1,0,3,1,2,3,1,1,5,4,1,0,1,1,1,3,Young Adult,0,0.319206004289843
1052,0.061262696192530657,Male,Socks,Clothing,-0.2856286395859996,Ohio,M,Indigo,Fall,-1.6057798680227386,Yes,PayPal,Free Shipping,Yes,Yes,0.9448393030956568,PayPal,Annually,1,21,1,34,1,9,0,1,4,2,1,1,4,0,0,1,1,1,1,3,Young Adult,0,-0.14686490504966465
1053,1.0477388115966193,Male,Shoes,Footwear,-1.0034626415022183,Virginia,XL,Pink,Fall,-1.0472228322317396,Yes,Venmo,2-Day Shipping,Yes,Yes,-1.6857790575494114,Credit Card,Fortnightly,1,17,2,45,3,16,0,1,5,0,1,1,2,3,0,0,1,1,1,3,Young Adult,0,1.4632448023245699
1054,0.9819737372363467,Male,Blouse,Clothing,0.43220536233021906,Kansas,M,Blue,Spring,-0.6283050553884905,No,Cash,2-Day Shipping,Yes,Yes,-1.0627378668703162,Debit Card,Bi-Weekly,1,2,1,15,1,2,1,0,1,0,1,1,3,1,1,0,0,1,1,2,Young Adult,0,-3.0890889008847315
1055,-1.7143943115348288,Male,Shorts,Clothing,1.5300691299667888,Arkansas,L,Cyan,Winter,1.605923087775507,No,Debit Card,Express,Yes,Yes,1.567880493774752,PayPal,Quarterly,1,18,1,3,0,5,3,0,3,1,1,1,4,5,1,1,0,1,1,2,,1,0.5958490411357137
1056,1.705389555199345,Male,Jacket,Outerwear,-1.3834924072225694,Massachusetts,M,Orange,Spring,-0.6283050553884905,No,PayPal,Next Day Air,Yes,Yes,-0.09356268136950165,Debit Card,Annually,1,10,3,20,1,14,1,0,4,3,1,1,3,0,0,0,0,1,1,2,Young Adult,0,-1.5262968313273282
1057,-1.5828641628142837,Male,Sweater,Clothing,0.17885218518331839,Idaho,L,Black,Winter,-1.1868620911794894,No,Debit Card,2-Day Shipping,Yes,Yes,1.1525196999886884,Venmo,Fortnightly,1,23,1,11,0,1,3,0,3,0,1,1,5,3,1,1,0,1,1,2,,1,0.083089685629478
1058,1.376564183397982,Male,Jacket,Outerwear,-1.5523945253205031,Wisconsin,S,Maroon,Spring,0.9077267930367581,No,Bank Transfer,2-Day Shipping,Yes,Yes,-0.37046987722687724,Credit Card,Weekly,1,10,3,48,2,12,1,0,0,0,1,1,2,6,0,0,0,1,1,2,Young Adult,0,-2.465957496175243
1059,-0.9909784935718305,Male,Scarf,Accessories,-1.1301392300756685,New Mexico,L,Violet,Summer,-0.9075835732839896,No,Credit Card,Next Day Air,Yes,Yes,1.6371072927390957,Bank Transfer,Every 3 Months,1,15,0,30,0,22,2,0,2,3,1,1,0,2,0,1,0,1,1,2,,1,-0.4285526164169915
1060,-1.4513340140937385,Male,Jacket,Outerwear,-1.0879137005511852,North Carolina,M,Beige,Winter,-1.7454191269704884,No,Venmo,Standard,Yes,Yes,-0.024335882405157744,Debit Card,Monthly,1,10,3,32,1,0,3,0,5,4,1,1,3,4,0,0,0,1,1,2,,1,-1.115049411915501
1061,-1.1225086422923756,Male,Sweater,Clothing,-1.0456881710267016,Iowa,S,Gray,Summer,-1.6057798680227386,No,PayPal,Next Day Air,Yes,Yes,-0.3012430782625333,Debit Card,Every 3 Months,1,23,1,14,2,7,2,0,4,3,1,1,3,2,0,0,0,1,1,2,,1,-1.49649776409597
1062,-0.5306229730499226,Male,Coat,Outerwear,0.09440112613435148,Idaho,M,Gray,Summer,0.9077267930367581,No,Debit Card,Free Shipping,Yes,Yes,-0.9242842689416284,Venmo,Every 3 Months,1,4,3,11,1,7,2,0,3,2,1,1,5,2,1,0,0,1,1,2,,1,1.2467835258907392
1063,0.9819737372363467,Male,Boots,Footwear,0.6433330099526363,Ohio,M,Brown,Fall,-1.6057798680227386,No,Venmo,Next Day Air,Yes,Yes,-0.3012430782625333,Debit Card,Every 3 Months,1,3,2,34,1,3,0,0,5,3,1,1,3,2,1,0,0,1,1,2,Young Adult,0,0.9206821284188237
1064,1.1792689603171644,Male,Hoodie,Clothing,-1.2990413481736023,Alabama,S,Indigo,Summer,-0.6283050553884905,No,Bank Transfer,Free Shipping,Yes,Yes,0.6679321072382812,Cash,Monthly,1,9,1,0,2,9,2,0,0,2,1,1,1,4,0,1,0,1,1,2,Young Adult,0,-0.7788334684224775
1065,-0.6621531217704677,Male,Hat,Accessories,-1.3412668776980858,Wyoming,M,Violet,Spring,-0.3490265374929906,No,Debit Card,Express,Yes,Yes,1.1525196999886884,Credit Card,Every 3 Months,1,8,0,49,1,22,1,0,3,1,1,1,2,2,0,1,0,1,1,2,,1,-0.6231147978367558
1066,0.9819737372363467,Male,T-shirt,Clothing,-1.6790711138939534,Alabama,XL,Blue,Spring,0.48880901619350764,No,Cash,Store Pickup,Yes,Yes,-1.5473254596207235,PayPal,Every 3 Months,1,24,1,0,3,2,1,0,1,5,1,1,4,2,0,0,0,1,1,2,Young Adult,0,3.019915543557773
1067,0.32432299363362094,Male,Coat,Outerwear,1.5300691299667888,Mississippi,M,Red,Winter,0.3491697572457584,No,Credit Card,Store Pickup,Yes,Yes,-0.9935110679059723,PayPal,Bi-Weekly,1,4,3,23,1,18,3,0,2,5,1,1,4,1,1,0,0,1,1,2,Young Adult,0,3.019915543557773
1068,-1.7143943115348288,Male,Dress,Clothing,-0.7078839348308341,Pennsylvania,S,Peach,Summer,-1.4661406090749887,No,Venmo,2-Day Shipping,Yes,Yes,-0.23201627929818944,PayPal,Quarterly,1,5,1,37,2,15,2,0,5,0,1,1,4,5,0,0,0,1,1,2,,1,-0.9217434116753737
1069,0.7189134397952563,Male,Shirt,Clothing,1.445618070917822,Wyoming,M,Olive,Fall,-1.7454191269704884,No,Bank Transfer,Standard,Yes,Yes,1.498653694810408,Credit Card,Weekly,1,16,1,49,1,13,0,0,0,4,1,1,2,6,1,1,0,1,1,2,Young Adult,0,0.5785587950504328
1070,-0.39909282432937737,Male,Skirt,Clothing,0.8966861870995371,Maryland,XL,White,Fall,0.7680875340890075,No,Credit Card,Next Day Air,Yes,Yes,0.5294785093095934,Venmo,Every 3 Months,1,19,1,19,3,23,0,0,2,3,1,1,5,2,1,1,0,1,1,2,,1,0.5862692294410212
1071,0.3900880679938935,Male,Jewelry,Accessories,0.6433330099526363,North Carolina,M,Magenta,Summer,-0.6283050553884905,No,Venmo,Free Shipping,Yes,Yes,1.7063340917034397,Debit Card,Weekly,1,12,0,32,1,11,2,0,5,2,1,1,3,6,1,1,0,1,1,2,Young Adult,0,0.23771381808507802
1072,1.1135038859568918,Male,Hat,Accessories,0.8966861870995371,Pennsylvania,M,Beige,Summer,-1.6057798680227386,No,Cash,Express,Yes,Yes,1.429426895846064,Credit Card,Monthly,1,8,0,37,1,0,2,0,1,1,1,1,2,4,1,1,0,1,1,2,Young Adult,0,0.3690937103860703
1073,0.25855791927334837,Male,Shorts,Clothing,1.361167011868855,Idaho,L,Gold,Fall,-0.3490265374929906,No,Bank Transfer,Express,Yes,Yes,0.5987053082739373,Debit Card,Fortnightly,1,18,1,11,0,6,0,0,0,1,1,1,3,3,1,1,0,1,1,2,Young Adult,0,0.8514183350891956
1074,-1.4513340140937385,Male,Scarf,Accessories,1.5300691299667888,California,XL,Purple,Spring,0.3491697572457584,No,Cash,Store Pickup,Yes,Yes,0.5294785093095934,Credit Card,Monthly,1,15,0,4,3,17,1,0,1,5,1,1,2,4,1,1,0,1,1,2,,1,1.0003861581928746
1075,0.25855791927334837,Male,Jewelry,Accessories,0.47443089185470255,Tennessee,S,White,Fall,-1.6057798680227386,No,PayPal,Standard,Yes,Yes,1.3602000968817203,Bank Transfer,Fortnightly,1,12,0,41,2,23,0,0,4,4,1,1,0,3,1,1,0,1,1,2,Young Adult,0,0.20101299566995073
1076,0.8504435885158015,Male,Sunglasses,Accessories,-0.4123052281594499,Missouri,L,Indigo,Summer,1.605923087775507,No,Debit Card,Next Day Air,Yes,Yes,0.46025171034524953,Debit Card,Bi-Weekly,1,22,0,24,0,9,2,0,3,3,1,1,3,1,0,1,0,1,1,2,Young Adult,0,-0.28235216246517386
1077,-0.7279181961307403,Male,Coat,Outerwear,0.516656421379186,North Dakota,L,Charcoal,Spring,-1.1868620911794894,No,Bank Transfer,Standard,Yes,Yes,1.498653694810408,Venmo,Bi-Weekly,1,4,3,33,0,4,1,0,0,4,1,1,5,1,1,1,0,1,1,2,,1,0.2067739208727717
1078,0.9162086628760742,Male,Jacket,Outerwear,-1.3412668776980858,West Virginia,M,Pink,Winter,-0.06974801959749076,No,Cash,Standard,Yes,Yes,-1.4088718616920357,PayPal,Quarterly,1,10,3,47,1,16,3,0,1,4,1,1,4,5,0,0,0,1,1,2,Young Adult,0,3.019915543557773
1079,-0.46485789868964994,Male,Sweater,Clothing,-0.03227546243909888,Arizona,M,Silver,Fall,0.9077267930367581,No,Cash,Express,Yes,Yes,1.6371072927390957,Credit Card,Fortnightly,1,23,1,2,1,19,0,0,1,1,1,1,2,3,0,1,0,1,1,2,,1,-0.012238964462297318
1080,-1.7143943115348288,Male,Coat,Outerwear,-1.1301392300756685,Oklahoma,S,Blue,Summer,0.9077267930367581,No,Bank Transfer,Free Shipping,Yes,Yes,1.567880493774752,Bank Transfer,Monthly,1,4,3,35,2,2,2,0,0,2,1,1,0,4,0,1,0,1,1,2,,1,-0.44010585103763067
1081,1.376564183397982,Male,Scarf,Accessories,-0.03227546243909888,Pennsylvania,L,Blue,Fall,0.06989123935025852,No,Bank Transfer,Express,Yes,Yes,-0.23201627929818944,Cash,Every 3 Months,1,15,0,37,0,2,0,0,0,1,1,1,1,2,0,0,0,1,1,2,Young Adult,0,-0.042026232547747795
1082,1.1792689603171644,Male,Belt,Accessories,-1.256815818649119,Idaho,XL,Brown,Spring,1.0473660519845074,No,Cash,Standard,Yes,Yes,1.3602000968817203,Credit Card,Annually,1,1,0,11,3,3,1,0,1,4,1,1,2,0,0,1,0,1,1,2,Young Adult,0,-0.5325039263872648
1083,0.6531483654349838,Male,Hat,Accessories,1.0655883051974708,South Carolina,XL,Cyan,Winter,-1.6057798680227386,No,PayPal,Next Day Air,Yes,Yes,0.32179811241656175,Venmo,Quarterly,1,8,0,39,3,5,3,0,4,3,1,1,5,5,1,1,0,1,1,2,Young Adult,0,0.806165703512257
1084,-0.5963880474101951,Male,Backpack,Accessories,1.5722946594912723,Washington,L,Teal,Summer,-0.6283050553884905,No,Credit Card,Store Pickup,Yes,Yes,1.2217464989530324,Cash,Weekly,1,0,0,46,0,20,2,0,2,5,1,1,1,6,1,1,0,1,1,2,,1,0.7076840945770342
1085,-0.6621531217704677,Male,T-shirt,Clothing,-1.0034626415022183,Arkansas,S,Purple,Fall,0.48880901619350764,No,Credit Card,Next Day Air,Yes,Yes,1.567880493774752,Cash,Quarterly,1,24,1,3,2,17,0,0,2,3,1,1,1,5,0,1,0,1,1,2,,1,-0.3907746656960429
1086,-1.254038791012921,Male,Jewelry,Accessories,1.0655883051974708,Utah,M,Turquoise,Winter,-1.0472228322317396,No,PayPal,Store Pickup,Yes,Yes,-0.16278948033384555,Venmo,Fortnightly,1,12,0,43,1,21,3,0,4,5,1,1,5,3,1,0,0,1,1,2,,1,1.2727841805217452
1087,0.5873832910747112,Male,Sunglasses,Accessories,0.09440112613435148,Alaska,M,Olive,Winter,-1.0472228322317396,No,PayPal,Free Shipping,Yes,Yes,0.11411771552353005,PayPal,Bi-Weekly,1,22,0,1,1,13,3,0,4,2,1,1,4,1,1,1,0,1,1,2,Young Adult,0,0.08473173419560237
1088,0.061262696192530657,Male,Jeans,Clothing,0.47443089185470255,West Virginia,S,White,Winter,-0.4886657964407405,No,PayPal,Next Day Air,Yes,Yes,-1.2704182637633479,Bank Transfer,Monthly,1,11,1,47,2,23,3,0,4,3,1,1,0,4,1,0,0,1,1,2,Young Adult,0,-1.7544336142542982
1089,0.32432299363362094,Male,Pants,Clothing,-1.63684558436947,Louisiana,M,Turquoise,Winter,-1.4661406090749887,No,Bank Transfer,Free Shipping,Yes,Yes,-1.6165522585850673,PayPal,Weekly,1,13,1,17,1,21,3,0,0,2,1,1,4,6,0,0,0,1,1,2,Young Adult,0,2.6548367337521155
1090,-0.26756267560883223,Male,Backpack,Accessories,0.05217559660986802,Arizona,M,Silver,Spring,0.06989123935025852,No,Debit Card,Next Day Air,Yes,Yes,0.5294785093095934,PayPal,Bi-Weekly,1,0,0,2,1,19,1,0,3,3,1,1,4,1,1,1,0,1,1,2,,1,0.03411332443855003
1091,-0.39909282432937737,Male,Scarf,Accessories,-0.07450099196358233,Connecticut,M,Violet,Spring,0.6284482751412582,No,Bank Transfer,Store Pickup,Yes,Yes,0.11411771552353005,Cash,Fortnightly,1,15,0,6,1,22,1,0,0,5,1,1,1,3,0,1,0,1,1,2,,1,-0.06686994643880508
1092,-0.004502378167741921,Male,Sweater,Clothing,0.8544606575750536,North Carolina,L,Lavender,Spring,1.3266445698800071,No,Cash,Store Pickup,Yes,Yes,-1.339645062727692,Credit Card,Fortnightly,1,23,1,32,0,10,1,0,1,5,1,1,2,3,1,0,0,1,1,2,,1,-2.5157458516042426
1093,1.5738594064787998,Male,Jewelry,Accessories,-0.4123052281594499,South Dakota,L,Magenta,Spring,0.48880901619350764,No,Credit Card,2-Day Shipping,Yes,Yes,-0.37046987722687724,Venmo,Quarterly,1,12,0,40,0,11,1,0,2,0,1,1,5,5,0,0,0,1,1,2,Young Adult,0,-0.6549412224203308
1094,1.0477388115966193,Male,Sneakers,Footwear,-0.49675628720841686,Delaware,S,Indigo,Winter,0.6284482751412582,No,PayPal,2-Day Shipping,Yes,Yes,1.429426895846064,Venmo,Every 3 Months,1,20,2,7,2,9,3,0,4,0,1,1,5,2,0,1,0,1,1,2,Young Adult,0,-0.20447468003988575
1095,-1.254038791012921,Male,Jewelry,Accessories,-0.8345605234042844,Connecticut,M,Black,Winter,1.4662838288277564,No,Credit Card,Next Day Air,Yes,Yes,-0.024335882405157744,Cash,Quarterly,1,12,0,6,1,1,3,0,2,3,1,1,1,5,0,0,0,1,1,2,,1,-0.8553768744325667
1096,-1.6486292371745563,Male,Coat,Outerwear,-1.0879137005511852,Tennessee,S,Peach,Summer,-1.0472228322317396,No,Debit Card,Free Shipping,Yes,Yes,0.32179811241656175,Bank Transfer,Quarterly,1,4,3,41,2,15,2,0,3,2,1,1,0,5,0,1,0,1,1,2,,1,-0.8230558739127112
1097,0.8504435885158015,Male,Coat,Outerwear,-0.5812073462573837,New Hampshire,S,Beige,Fall,-1.6057798680227386,No,Credit Card,Standard,Yes,Yes,1.567880493774752,Credit Card,Annually,1,4,3,28,2,0,0,0,2,4,1,1,2,0,0,1,0,1,1,2,Young Adult,0,-0.22633738122408345
1098,0.9162086628760742,Male,Sunglasses,Accessories,-1.3834924072225694,Vermont,M,Black,Summer,-0.7679443143362397,No,Venmo,Store Pickup,Yes,Yes,1.498653694810408,Bank Transfer,Weekly,1,22,0,44,1,1,2,0,5,5,1,1,0,6,0,1,0,1,1,2,Young Adult,0,-0.5536951399451717
1099,0.32432299363362094,Male,Handbag,Accessories,1.6145201890157557,Idaho,S,Turquoise,Spring,-0.20938727854524067,No,PayPal,Next Day Air,Yes,Yes,0.11411771552353005,Credit Card,Weekly,1,7,0,11,2,21,1,0,4,3,1,1,2,6,1,1,0,1,1,2,Young Adult,0,1.4491468599052693
1100,-1.6486292371745563,Male,Sweater,Clothing,0.5588819509036694,North Carolina,M,Peach,Fall,-1.6057798680227386,No,Cash,Next Day Air,Yes,Yes,1.3602000968817203,Bank Transfer,Fortnightly,1,23,1,32,1,15,0,0,1,3,1,1,0,3,1,1,0,1,1,2,,1,0.23679430894103443
1101,0.3900880679938935,Male,Pants,Clothing,-1.3412668776980858,Nevada,L,Gold,Spring,0.9077267930367581,No,Debit Card,Express,Yes,Yes,-1.6165522585850673,Credit Card,Weekly,1,13,1,27,0,6,1,0,3,1,1,1,2,6,0,0,0,1,1,2,Young Adult,0,2.1754309695923815
1102,-0.925213419211558,Male,Gloves,Accessories,0.6855585394771198,Delaware,XL,Silver,Fall,-1.0472228322317396,No,Cash,Free Shipping,Yes,Yes,0.9448393030956568,Cash,Fortnightly,1,6,0,7,3,19,0,0,1,2,1,1,1,3,1,1,0,1,1,2,,1,0.35250138064666653
1103,0.5216182167144386,Male,Sweater,Clothing,0.981137246148504,Texas,M,Peach,Fall,-1.1868620911794894,No,Credit Card,Express,Yes,Yes,-0.09356268136950165,Cash,Fortnightly,1,23,1,42,1,15,0,0,2,1,1,1,1,3,1,0,0,1,1,2,Young Adult,0,1.0824104722771861
1104,-0.5963880474101951,Male,Hoodie,Clothing,-1.5523945253205031,Tennessee,S,Charcoal,Spring,0.7680875340890075,No,Debit Card,Free Shipping,Yes,Yes,-1.201191464799004,Debit Card,Bi-Weekly,1,9,1,41,2,4,1,0,3,2,1,1,3,1,0,0,0,1,1,2,,1,3.019915543557773
1105,-0.5963880474101951,Male,Hat,Accessories,-1.3412668776980858,Delaware,M,Beige,Fall,-0.9075835732839896,No,Bank Transfer,Express,Yes,Yes,-1.201191464799004,Bank Transfer,Quarterly,1,8,0,7,1,0,0,0,0,1,1,1,0,5,0,0,0,1,1,2,,1,3.019915543557773
1106,-0.7279181961307403,Male,T-shirt,Clothing,0.981137246148504,Massachusetts,S,Olive,Spring,-1.0472228322317396,No,Credit Card,Next Day Air,Yes,Yes,-1.339645062727692,Venmo,Every 3 Months,1,24,1,20,2,13,1,0,2,3,1,1,5,2,1,0,0,1,1,2,,1,-2.8887134064867124
1107,0.5216182167144386,Male,Skirt,Clothing,1.5300691299667888,Minnesota,L,Violet,Winter,-0.20938727854524067,No,Credit Card,Store Pickup,Yes,Yes,-0.9242842689416284,Venmo,Fortnightly,1,19,1,22,0,22,3,0,2,5,1,1,5,3,1,0,0,1,1,2,Young Adult,0,3.019915543557773
1108,1.6396244808390725,Male,Sneakers,Footwear,0.09440112613435148,Texas,M,Peach,Fall,-1.3265013501272394,No,Venmo,Store Pickup,Yes,Yes,0.04489091655918616,Bank Transfer,Weekly,1,20,2,42,1,15,0,0,5,5,1,1,0,6,1,1,0,1,1,2,Young Adult,0,0.09034543667506777
1109,-1.1225086422923756,Male,Shorts,Clothing,-1.4679434662715363,Nebraska,M,Teal,Fall,-1.3265013501272394,No,Venmo,Standard,Yes,Yes,1.7063340917034397,Cash,Fortnightly,1,18,1,26,1,20,0,0,5,4,1,1,1,3,0,1,0,1,1,2,,1,-0.5424102924955482
1110,1.4423292577582547,Male,Hoodie,Clothing,1.5722946594912723,Oklahoma,L,Violet,Winter,1.605923087775507,No,Debit Card,Next Day Air,Yes,Yes,-1.6165522585850673,Venmo,Weekly,1,9,1,35,0,22,3,0,3,3,1,1,5,6,1,0,0,1,1,2,Young Adult,0,-2.550140134267854
1111,-1.0567435679321031,Male,Hoodie,Clothing,0.05217559660986802,Texas,L,Cyan,Fall,-1.0472228322317396,No,Debit Card,Standard,Yes,Yes,0.39102491138090567,Cash,Bi-Weekly,1,9,1,42,0,5,0,0,3,4,1,1,1,1,1,1,0,1,1,2,,1,0.03750874350486792
1112,-1.4513340140937385,Male,Shoes,Footwear,0.2633032442322853,New York,S,Olive,Summer,0.48880901619350764,No,Bank Transfer,Next Day Air,Yes,Yes,-1.4780986606563795,Credit Card,Bi-Weekly,1,17,2,31,2,13,2,0,0,3,1,1,2,1,1,0,0,1,1,2,,1,-0.5507299348439869
1113,1.6396244808390725,Male,Hoodie,Clothing,0.30552877375676873,Washington,XL,Pink,Spring,1.1870053109322567,No,Credit Card,Free Shipping,Yes,Yes,0.46025171034524953,PayPal,Quarterly,1,9,1,46,3,16,1,0,2,2,1,1,4,5,1,1,0,1,1,2,Young Adult,0,0.20923021119730933
1114,-1.0567435679321031,Male,Sunglasses,Accessories,0.8544606575750536,Maryland,M,Purple,Summer,1.4662838288277564,No,Cash,Next Day Air,Yes,Yes,-0.9935110679059723,PayPal,Bi-Weekly,1,22,0,19,1,17,2,0,1,3,1,1,4,1,1,0,0,1,1,2,,1,3.019915543557773
1115,0.7189134397952563,Male,Skirt,Clothing,-1.4679434662715363,New Hampshire,L,Violet,Fall,-1.6057798680227386,No,Cash,Next Day Air,Yes,Yes,1.498653694810408,Bank Transfer,Every 3 Months,1,19,1,28,0,22,0,0,1,3,1,1,0,2,0,1,0,1,1,2,Young Adult,0,-0.5874937648704136
1116,-0.925213419211558,Male,Hat,Accessories,-0.07450099196358233,New York,S,Peach,Fall,0.3491697572457584,No,Bank Transfer,2-Day Shipping,Yes,Yes,0.8063857051669691,Cash,Weekly,1,8,0,31,2,15,0,0,0,0,1,1,1,6,0,1,0,1,1,2,,1,-0.04124312529183573
1117,1.5080943321185272,Male,Backpack,Accessories,1.5300691299667888,Hawaii,M,Charcoal,Winter,0.6284482751412582,No,Venmo,Express,Yes,Yes,0.9448393030956568,PayPal,Fortnightly,1,0,0,10,1,4,3,0,5,1,1,1,4,3,1,1,0,1,1,2,Young Adult,0,0.786732933426085
1118,-1.254038791012921,Male,Sunglasses,Accessories,0.7277840690016032,California,L,Lavender,Spring,1.0473660519845074,No,PayPal,Store Pickup,Yes,Yes,-0.09356268136950165,Credit Card,Monthly,1,22,0,4,0,10,1,0,4,5,1,1,2,4,1,0,0,1,1,2,,1,0.8029061183195595
1119,0.32432299363362094,Male,Belt,Accessories,0.22107771470780183,Indiana,M,Purple,Summer,1.605923087775507,No,Debit Card,Standard,Yes,Yes,-0.9935110679059723,PayPal,Every 3 Months,1,1,0,13,1,17,2,0,3,4,1,1,4,2,1,0,0,1,1,2,Young Adult,0,3.019915543557773
